[19, 19, 19]	[176, 6, 1, 0]	[175, 7, 1]	0
[19, 19, 19]	[175, 7, 1, 0]	[178, 8, 1]	0
[19, 19, 19]	[178, 8, 1, 0]	[179, 9, 20]	0
[19, 19, 19]	[179, 9, 20, 0]	[177, 10, 1]	1

[20]	[]	[180, 1, 69]	1
[20]	[180, 1, 69, 1]	[181, 2, 20]	1
[20]	[181, 2, 20, 1]	[182, 3, 45]	0
[20]	[182, 3, 45, 0]	[183, 4, 1]	0
[20]	[183, 4, 1, 0]	[184, 5, 73]	0
[20]	[184, 5, 73, 0]	[185, 6, 1]	0
[20]	[185, 6, 1, 0]	[46, 7, 55]	0
[20]	[46, 7, 55, 0]	[186, 8, 20]	0
[20]	[186, 8, 20, 0]	[187, 9, 74]	0
[20]	[187, 9, 74, 0]	[188, 10, 75]	0
[20, 21]	[188, 10, 75, 0]	[180, 1, 69]	1
[20, 21]	[180, 1, 69, 1]	[189, 2, 76]	0
[20, 21]	[189, 2, 76, 0]	[184, 3, 73]	0
[20, 21]	[184, 3, 73, 0]	[182, 4, 45]	0
[20, 21]	[182, 4, 45, 0]	[190, 5, 7]	0
[20, 21]	[190, 5, 7, 0]	[181, 6, 20]	0
[20, 21]	[181, 6, 20, 0]	[46, 7, 55]	0
[20, 21]	[46, 7, 55, 0]	[183, 8, 1]	0
[20, 21]	[183, 8, 1, 0]	[191, 9, 1]	0
[20, 21]	[191, 9, 1, 0]	[192, 10, 1]	0
[20, 21, 13]	[192, 10, 1, 0]	[50, 1, 26]	1
[20, 21, 13]	[50, 1, 26, 1]	[51, 2, 1]	0
[20, 21, 13]	[51, 2, 1, 0]	[121, 3, 1]	0
[20, 21, 13]	[121, 3, 1, 0]	[105, 4, 45]	0
[20, 21, 13]	[105, 4, 45, 0]	[122, 5, 54]	0
[20, 21, 13]	[122, 5, 54, 0]	[46, 6, 55]	0
[20, 21, 13]	[46, 6, 55, 0]	[123, 7, 56]	0
[20, 21, 13]	[123, 7, 56, 0]	[57, 8, 28]	0
[20, 21, 13]	[57, 8, 28, 0]	[124, 9, 57]	0
[20, 21, 13]	[124, 9, 57, 0]	[53, 10, 56]	0

[22]	[]	[193, 1, 26]	1
[22]	[193, 1, 26, 1]	[194, 2, 77]	0
[22]	[194, 2, 77, 0]	[195, 3, 41]	0
[22]	[195, 3, 41, 0]	[196, 4, 49]	0
[22]	[196, 4, 49, 0]	[197, 5, 1]	0
[22]	[197, 5, 1, 0]	[198, 6, 1]	0
[22]	[198, 6, 1, 0]	[199, 7, 1]	0
[22]	[199, 7, 1, 0]	[46, 8, 78]	0
[22]	[46, 8, 78, 0]	[200, 9, 79]	0
[22]	[200, 9, 79, 0]	[201, 10, 61]	0
[22, 23]	[201, 10, 61, 0]	[202, 1, 80]	1
[22, 23]	[202, 1, 80, 1]	[203, 2, 7]	1
[22, 23]	[203, 2, 7, 1]	[204, 3, 1]	0
[22, 23]	[204, 3, 1, 0]	[205, 4, 81]	0
[22, 23]	[205, 4, 81, 0]	[206, 5, 7]	0
[22, 23]	[206, 5, 7, 0]	[207, 6, 30]	0
[22, 23]	[207, 6, 30, 0]	[208, 7, 30]	0
[22, 23]	[208, 7, 30, 0]	[209, 8, 1]	0
[22, 23]	[209, 8, 1, 0]	[210, 9, 1]	0
[22, 23]	[210, 9, 1, 0]	[211, 10, 82]	0

[24]	[]	[212, 1, 83]	1
[24]	[212, 1, 83, 1]	[213, 2, 50]	0
[24]	[213, 2, 50, 0]	[214, 3, 84]	1
[24]	[214, 3, 84, 1]	[215, 4, 85]	0
[24]	[215, 4, 85, 0]	[216, 5, 84]	0
[24]	[216, 5, 84, 0]	[46, 6, 55]	0
[24]	[46, 6, 55, 0]	[46, 7, 86]	0
[24]	[46, 7, 86, 0]	[217, 8, 1]	0
[24]	[217, 8, 1, 0]	[218, 9, 79]	0
[24]	[218, 9, 79, 0]	[219, 10, 87]	0
[24, 25]	[219, 10, 87, 0]	[220, 1, 88]	0
[24, 25]	[220, 1, 88, 0]	[214, 2, 84]	0
[24, 25]	[214, 2, 84, 0]	[221, 3, 50]	0
[24, 25]	[221, 3, 50, 0]	[222, 4, 50]	0
[24, 25]	[222, 4, 50, 0]	[223, 5, 7]	0
[24, 25]	[223, 5, 7, 0]	[46, 6, 55]	0
[24, 25]	[46, 6, 55, 0]	[224, 7, 89]	0
[24, 25]	[224, 7, 89, 0]	[225, 8, 7]	0
[24, 25]	[225, 8, 7, 0]	[226, 9, 90]	0
[24, 25]	[226, 9, 90, 0]	[227, 10, 7]	0
[24, 25, 25]	[227, 10, 7, 0]	[220, 1, 88]	0
[24, 25, 25]	[220, 1, 88, 0]	[214, 2, 84]	1
[24, 25, 25]	[214, 2, 84, 1]	[221, 3, 50]	0
[24, 25, 25]	[221, 3, 50, 0]	[222, 4, 50]	1
[24, 25, 25]	[222, 4, 50, 1]	[223, 5, 7]	0
[24, 25, 25]	[223, 5, 7, 0]	[46, 6, 55]	0
[24, 25, 25]	[46, 6, 55, 0]	[224, 7, 89]	0
[24, 25, 25]	[224, 7, 89, 0]	[225, 8, 7]	0
[24, 25, 25]	[225, 8, 7, 0]	[226, 9, 90]	0
[24, 25, 25]	[226, 9, 90, 0]	[227, 10, 7]	0

[26]	[]	[228, 1, 91]	0
[26]	[228, 1, 91, 0]	[229, 2, 1]	1
[26]	[229, 2, 1, 1]	[230, 3, 1]	0
[26]	[230, 3, 1, 0]	[231, 4, 1]	0
[26]	[231, 4, 1, 0]	[232, 5, 91]	0
[26]	[232, 5, 91, 0]	[233, 6, 0]	0
[26]	[233, 6, 0, 0]	[234, 7, 91]	0
[26]	[234, 7, 91, 0]	[235, 8, 1]	0
[26]	[235, 8, 1, 0]	[236, 9, 1]	0
[26]	[236, 9, 1, 0]	[237, 10, 1]	0
[26, 26]	[237, 10, 1, 0]	[228, 1, 91]	0
[26, 26]	[228, 1, 91, 0]	[229, 2, 1]	0
[26, 26]	[229, 2, 1, 0]	[230, 3, 1]	0
[26, 26]	[230, 3, 1, 0]	[231, 4, 1]	1
[26, 26]	[231, 4, 1, 1]	[232, 5, 91]	0
[26, 26]	[232, 5, 91, 0]	[233, 6, 0]	0
[26, 26]	[233, 6, 0, 0]	[234, 7, 91]	0
[26, 26]	[234, 7, 91, 0]	[235, 8, 1]	0
[26, 26]	[235, 8, 1, 0]	[236, 9, 1]	0
[26, 26]	[236, 9, 1, 0]	[237, 10, 1]	0

[21]	[]	[180, 1, 69]	1
[21]	[180, 1, 69, 1]	[189, 2, 76]	0
[21]	[189, 2, 76, 0]	[184, 3, 73]	0
[21]	[184, 3, 73, 0]	[182, 4, 45]	0
[21]	[182, 4, 45, 0]	[190, 5, 29]	0
[21]	[190, 5, 29, 0]	[181, 6, 20]	0
[21]	[181, 6, 20, 0]	[46, 7, 55]	0
[21]	[46, 7, 55, 0]	[183, 8, 1]	0
[21]	[183, 8, 1, 0]	[191, 9, 1]	0
[21]	[191, 9, 1, 0]	[192, 10, 1]	0
[21, 27]	[192, 10, 1, 0]	[238, 1, 1]	1
[21, 27]	[238, 1, 1, 1]	[239, 2, 74]	0
[21, 27]	[239, 2, 74, 0]	[240, 3, 20]	0
[21, 27]	[240, 3, 20, 0]	[241, 4, 92]	0
[21, 27]	[241, 4, 92, 0]	[242, 5, 29]	0
[21, 27]	[242, 5, 29, 0]	[243, 6, 19]	0
[21, 27]	[243, 6, 19, 0]	[244, 7, 93]	0
[21, 27]	[244, 7, 93, 0]	[245, 8, 25]	0
[21, 27]	[245, 8, 25, 0]	[246, 9, 7]	0
[21, 27]	[246, 9, 7, 0]	[247, 10, 1]	0
[21, 27, 27]	[247, 10, 1, 0]	[238, 1, 37]	0
[21, 27, 27]	[238, 1, 37, 0]	[239, 2, 37]	0
[21, 27, 27]	[239, 2, 37, 0]	[240, 3, 37]	0
[21, 27, 27]	[240, 3, 37, 0]	[241, 4, 94]	0
[21, 27, 27]	[241, 4, 94, 0]	[242, 5, 95]	0
[21, 27, 27]	[242, 5, 95, 0]	[243, 6, 37]	0
[21, 27, 27]	[243, 6, 37, 0]	[244, 7, 96]	0
[21, 27, 27]	[244, 7, 96, 0]	[245, 8, 96]	0
[21, 27, 27]	[245, 8, 96, 0]	[246, 9, 95]	0
[21, 27, 27]	[246, 9, 95, 0]	[247, 10, 37]	0
[21, 27, 27, 28]	[247, 10, 37, 0]	[248, 1, 1]	1
[21, 27, 27, 28]	[248, 1, 1, 1]	[239, 2, 74]	0
[21, 27, 27, 28]	[239, 2, 74, 0]	[249, 3, 97]	0
[21, 27, 27, 28]	[249, 3, 97, 0]	[244, 4, 93]	0
[21, 27, 27, 28]	[244, 4, 93, 0]	[250, 5, 74]	0
[21, 27, 27, 28]	[250, 5, 74, 0]	[245, 6, 25]	0
[21, 27, 27, 28]	[245, 6, 25, 0]	[246, 7, 7]	0
[21, 27, 27, 28]	[246, 7, 7, 0]	[251, 8, 7]	0
[21, 27, 27, 28]	[251, 8, 7, 0]	[252, 9, 1]	0
[21, 27, 27, 28]	[252, 9, 1, 0]	[253, 10, 7]	0

[29]	[]	[254, 1, 1]	0
[29]	[254, 1, 1, 0]	[255, 2, 74]	0
[29]	[255, 2, 74, 0]	[256, 3, 98]	0
[29]	[256, 3, 98, 0]	[257, 4, 1]	0
[29]	[257, 4, 1, 0]	[258, 5, 29]	0
[29]	[258, 5, 29, 0]	[259, 6, 99]	0
[29]	[259, 6, 99, 0]	[260, 7, 29]	0
[29]	[260, 7, 29, 0]	[261, 8, 29]	0
[29]	[261, 8, 29, 0]	[262, 9, 29]	0
[29]	[262, 9, 29, 0]	[263, 10, 82]	0
[29, 29]	[263, 10, 82, 0]	[254, 1, 1]	1
[29, 29]	[254, 1, 1, 1]	[255, 2, 74]	1
[29, 29]	[255, 2, 74, 1]	[256, 3, 98]	0
[29, 29]	[256, 3, 98, 0]	[257, 4, 1]	0
[29, 29]	[257, 4, 1, 0]	[258, 5, 29]	0
[29, 29]	[258, 5, 29, 0]	[259, 6, 99]	0
[29, 29]	[259, 6, 99, 0]	[260, 7, 29]	0
[29, 29]	[260, 7, 29, 0]	[261, 8, 29]	0
[29, 29]	[261, 8, 29, 0]	[262, 9, 29]	0
[29, 29]	[262, 9, 29, 0]	[263, 10, 82]	0

[30]	[]	[264, 1, 69]	0
[30]	[264, 1, 69, 0]	[265, 2, 100]	0
[30]	[265, 2, 100, 0]	[266, 3, 1]	0
[30]	[266, 3, 1, 0]	[267, 4, 26]	0
[30]	[267, 4, 26, 0]	[268, 5, 1]	0
[30]	[268, 5, 1, 0]	[269, 6, 1]	0
[30]	[269, 6, 1, 0]	[270, 7, 56]	0
[30]	[270, 7, 56, 0]	[271, 8, 1]	0
[30]	[271, 8, 1, 0]	[272, 9, 1]	0
[30]	[272, 9, 1, 0]	[273, 10, 1]	0
[30, 30]	[273, 10, 1, 0]	[264, 1, 69]	1
[30, 30]	[264, 1, 69, 1]	[265, 2, 100]	0
